Traffic_registration_point,Name,Road_reference,From,To,Year,Month,Traffic_volume,Confidence_interval_start,Confidence_interval_end,Coverage (%),Total_days,Included_days,Invalid_days,Invalid_length,Length_quality_grade (%),Lane,under_5_6m,over_5_6m,5_6m_to_7_6m,7_6m_to_12_5m,12_5m_to_16_0m,over_16_0m,16_0m_to_24_0m,over_24_0m,Hour,From_Date,From_Time,To_Date,To_Time,Day_of_Week,Light_Vehicles,Heavy_Vehicles,Traffic_Volume_Check,Traffic_Volume_Difference,Days_Check,Traffic_Volume_Outlier
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-05-31 22:00:00,2023-06-30 22:00:00,2023,5,5472,5472,5472,100.0,30,30,0,22,99.6,1,4866,584,279,96,8,199,198,1,22,2023-05-31,22:00:00,2023-06-30,22:00:00,Wednesday,4866,1365,6231,-759,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-05-31 22:00:00,2023-06-30 22:00:00,2023,5,5686,5686,5686,100.0,30,30,0,4,99.9,2,5124,558,277,97,10,174,174,0,22,2023-05-31,22:00:00,2023-06-30,22:00:00,Wednesday,5124,1290,6414,-728,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-05-31 22:00:00,2023-06-30 22:00:00,2023,5,5688,5688,5688,100.0,30,30,0,4,99.9,Totalt i retning Hausmannsgate,5129,555,275,95,10,174,174,0,22,2023-05-31,22:00:00,2023-06-30,22:00:00,Wednesday,5129,1283,6412,-724,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-05-31 22:00:00,2023-06-30 22:00:00,2023,5,5470,5470,5470,100.0,30,30,0,23,99.6,Totalt i retning Waldemar Tranes Gt.,4860,587,281,98,9,199,198,1,22,2023-05-31,22:00:00,2023-06-30,22:00:00,Wednesday,4860,1373,6233,-763,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-05-31 22:00:00,2023-06-30 22:00:00,2023,5,11158,11158,11158,100.0,30,30,0,27,99.8,Totalt,9989,1142,556,193,19,374,372,2,22,2023-05-31,22:00:00,2023-06-30,22:00:00,Wednesday,9989,2658,12647,-1489,0,True
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-06-30 22:00:00,2023-07-31 22:00:00,2023,6,4274,4274,4274,100.0,31,31,0,6,99.9,1,3816,452,210,69,6,167,167,0,22,2023-06-30,22:00:00,2023-07-31,22:00:00,Friday,3816,1071,4887,-613,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-06-30 22:00:00,2023-07-31 22:00:00,2023,6,4324,4324,4324,100.0,31,31,0,2,100.0,2,3886,436,206,71,7,152,152,0,22,2023-06-30,22:00:00,2023-07-31,22:00:00,Friday,3886,1024,4910,-586,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-06-30 22:00:00,2023-07-31 22:00:00,2023,6,4327,4327,4327,100.0,31,31,0,2,100.0,Totalt i retning Hausmannsgate,3892,433,204,70,7,152,152,0,22,2023-06-30,22:00:00,2023-07-31,22:00:00,Friday,3892,1018,4910,-583,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-06-30 22:00:00,2023-07-31 22:00:00,2023,6,4271,4271,4271,100.0,31,31,0,6,99.9,Totalt i retning Waldemar Tranes Gt.,3810,455,212,70,6,167,167,0,22,2023-06-30,22:00:00,2023-07-31,22:00:00,Friday,3810,1077,4887,-616,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-06-30 22:00:00,2023-07-31 22:00:00,2023,6,8599,8599,8599,100.0,31,31,0,9,99.9,Totalt,7702,888,416,140,13,319,318,1,22,2023-06-30,22:00:00,2023-07-31,22:00:00,Friday,7702,2095,9797,-1198,0,True
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-07-31 22:00:00,2023-08-31 22:00:00,2023,7,5440,5440,5440,100.0,31,31,0,31,99.4,1,4827,583,286,90,9,198,196,2,22,2023-07-31,22:00:00,2023-08-31,22:00:00,Monday,4827,1364,6191,-751,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-07-31 22:00:00,2023-08-31 22:00:00,2023,7,5504,5504,5504,100.0,31,31,0,4,99.9,2,4952,548,277,89,10,172,172,0,22,2023-07-31,22:00:00,2023-08-31,22:00:00,Monday,4952,1268,6220,-716,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-07-31 22:00:00,2023-08-31 22:00:00,2023,7,5505,5505,5505,100.0,31,31,0,4,99.9,Totalt i retning Hausmannsgate,4957,544,275,88,10,172,172,0,22,2023-07-31,22:00:00,2023-08-31,22:00:00,Monday,4957,1261,6218,-713,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-07-31 22:00:00,2023-08-31 22:00:00,2023,7,5439,5439,5439,100.0,31,31,0,31,99.4,Totalt i retning Waldemar Tranes Gt.,4822,586,288,91,10,198,196,2,22,2023-07-31,22:00:00,2023-08-31,22:00:00,Monday,4822,1371,6193,-754,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-07-31 22:00:00,2023-08-31 22:00:00,2023,7,10944,10944,10944,100.0,31,31,0,35,99.7,Totalt,9779,1131,563,179,19,369,367,2,22,2023-07-31,22:00:00,2023-08-31,22:00:00,Monday,9779,2630,12409,-1465,0,True
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-08-31 22:00:00,2023-09-30 22:00:00,2023,8,5315,5315,5315,100.0,30,30,0,23,99.6,1,4728,564,267,83,9,204,202,2,22,2023-08-31,22:00:00,2023-09-30,22:00:00,Thursday,4728,1331,6059,-744,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-08-31 22:00:00,2023-09-30 22:00:00,2023,8,5624,5624,5624,100.0,30,30,0,7,99.9,2,5060,557,285,84,10,178,178,0,22,2023-08-31,22:00:00,2023-09-30,22:00:00,Thursday,5060,1292,6352,-728,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-08-31 22:00:00,2023-09-30 22:00:00,2023,8,5625,5625,5625,100.0,30,30,0,7,99.9,Totalt i retning Hausmannsgate,5065,554,283,83,10,178,178,0,22,2023-08-31,22:00:00,2023-09-30,22:00:00,Thursday,5065,1286,6351,-726,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-08-31 22:00:00,2023-09-30 22:00:00,2023,8,5314,5314,5314,100.0,30,30,0,23,99.6,Totalt i retning Waldemar Tranes Gt.,4724,567,269,85,9,204,202,2,22,2023-08-31,22:00:00,2023-09-30,22:00:00,Thursday,4724,1338,6062,-748,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-08-31 22:00:00,2023-09-30 22:00:00,2023,8,10939,10939,10939,100.0,30,30,0,30,99.7,Totalt,9788,1121,552,168,19,382,380,2,22,2023-08-31,22:00:00,2023-09-30,22:00:00,Thursday,9788,2624,12412,-1473,0,True
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-09-30 22:00:00,2023-10-31 23:00:00,2023,9,5145,5145,5145,100.0,31,31,0,21,99.6,1,4585,538,252,84,7,195,194,1,22,2023-09-30,22:00:00,2023-10-31,23:00:00,Saturday,4585,1271,5856,-711,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-09-30 22:00:00,2023-10-31 23:00:00,2023,9,5425,5425,5425,100.0,31,31,0,6,99.9,2,4895,524,260,84,8,172,172,0,22,2023-09-30,22:00:00,2023-10-31,23:00:00,Saturday,4895,1220,6115,-690,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-09-30 22:00:00,2023-10-31 23:00:00,2023,9,5428,5428,5428,100.0,31,31,0,6,99.9,Totalt i retning Hausmannsgate,4900,522,258,83,8,172,172,0,22,2023-09-30,22:00:00,2023-10-31,23:00:00,Saturday,4900,1215,6115,-687,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-09-30 22:00:00,2023-10-31 23:00:00,2023,9,5143,5143,5143,100.0,31,31,0,22,99.6,Totalt i retning Waldemar Tranes Gt.,4580,541,254,85,7,195,194,1,22,2023-09-30,22:00:00,2023-10-31,23:00:00,Saturday,4580,1277,5857,-714,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-09-30 22:00:00,2023-10-31 23:00:00,2023,9,10570,10570,10570,100.0,31,31,0,27,99.7,Totalt,9480,1063,512,168,15,368,366,2,22,2023-09-30,22:00:00,2023-10-31,23:00:00,Saturday,9480,2494,11974,-1404,0,True
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-10-31 23:00:00,2023-11-30 23:00:00,2023,10,5181,5181,5181,100.0,30,30,0,20,99.6,1,4614,547,251,87,7,203,202,1,23,2023-10-31,23:00:00,2023-11-30,23:00:00,Tuesday,4614,1298,5912,-731,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-10-31 23:00:00,2023-11-30 23:00:00,2023,10,5545,5545,5545,100.0,30,30,0,3,99.9,2,4989,554,277,90,9,178,178,0,23,2023-10-31,23:00:00,2023-11-30,23:00:00,Tuesday,4989,1286,6275,-730,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-10-31 23:00:00,2023-11-30 23:00:00,2023,10,5544,5544,5544,100.0,30,30,0,3,99.9,Totalt i retning Hausmannsgate,4991,550,275,89,9,177,177,0,23,2023-10-31,23:00:00,2023-11-30,23:00:00,Tuesday,4991,1277,6268,-724,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-10-31 23:00:00,2023-11-30 23:00:00,2023,10,5182,5182,5182,100.0,30,30,0,20,99.6,Totalt i retning Waldemar Tranes Gt.,4612,550,253,88,7,203,202,1,23,2023-10-31,23:00:00,2023-11-30,23:00:00,Tuesday,4612,1304,5916,-734,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-10-31 23:00:00,2023-11-30 23:00:00,2023,10,10727,10727,10727,100.0,30,30,0,23,99.8,Totalt,9603,1101,528,177,16,380,379,1,23,2023-10-31,23:00:00,2023-11-30,23:00:00,Tuesday,9603,2582,12185,-1458,0,True
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-11-30 23:00:00,2023-12-31 23:00:00,2023,11,4780,4780,4780,100.0,31,31,0,17,99.6,1,4307,456,199,66,5,186,185,1,23,2023-11-30,23:00:00,2023-12-31,23:00:00,Thursday,4307,1098,5405,-625,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-11-30 23:00:00,2023-12-31 23:00:00,2023,11,4951,4951,4951,100.0,31,31,0,3,99.9,2,4498,451,210,67,7,167,167,0,23,2023-11-30,23:00:00,2023-12-31,23:00:00,Thursday,4498,1069,5567,-616,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-11-30 23:00:00,2023-12-31 23:00:00,2023,11,4952,4952,4952,100.0,31,31,0,3,99.9,Totalt i retning Hausmannsgate,4501,448,208,66,7,167,167,0,23,2023-11-30,23:00:00,2023-12-31,23:00:00,Thursday,4501,1063,5564,-612,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-11-30 23:00:00,2023-12-31 23:00:00,2023,11,4779,4779,4779,100.0,31,31,0,17,99.6,Totalt i retning Waldemar Tranes Gt.,4304,458,201,67,5,186,185,1,23,2023-11-30,23:00:00,2023-12-31,23:00:00,Thursday,4304,1103,5407,-628,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-11-30 23:00:00,2023-12-31 23:00:00,2023,11,9731,9731,9731,100.0,31,31,0,19,99.8,Totalt,8805,907,409,133,11,353,352,1,23,2023-11-30,23:00:00,2023-12-31,23:00:00,Thursday,8805,2166,10971,-1240,0,True
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-12-31 23:00:00,2024-01-31 23:00:00,2023,12,4693,4693,4693,100.0,31,31,0,15,99.7,1,4204,474,219,73,5,177,176,1,23,2023-12-31,23:00:00,2024-01-31,23:00:00,Sunday,4204,1125,5329,-636,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-12-31 23:00:00,2024-01-31 23:00:00,2023,12,4677,4677,4677,100.0,31,31,0,3,99.9,2,4218,456,221,69,5,161,161,0,23,2023-12-31,23:00:00,2024-01-31,23:00:00,Sunday,4218,1073,5291,-614,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-12-31 23:00:00,2024-01-31 23:00:00,2023,12,4677,4677,4677,100.0,31,31,0,3,99.9,Totalt i retning Hausmannsgate,4220,454,219,68,5,161,161,0,23,2023-12-31,23:00:00,2024-01-31,23:00:00,Sunday,4220,1068,5288,-611,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-12-31 23:00:00,2024-01-31 23:00:00,2023,12,4693,4693,4693,100.0,31,31,0,15,99.7,Totalt i retning Waldemar Tranes Gt.,4202,476,221,73,5,177,176,1,23,2023-12-31,23:00:00,2024-01-31,23:00:00,Sunday,4202,1129,5331,-638,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-12-31 23:00:00,2024-01-31 23:00:00,2023,12,9370,9370,9370,100.0,31,31,0,18,99.8,Totalt,8422,930,440,142,10,338,337,1,23,2023-12-31,23:00:00,2024-01-31,23:00:00,Sunday,8422,2198,10620,-1250,0,True
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-01-31 23:00:00,2024-02-29 23:00:00,2024,1,4907,4907,4907,100.0,29,29,0,16,99.7,1,4388,504,224,77,7,195,194,1,23,2024-01-31,23:00:00,2024-02-29,23:00:00,Wednesday,4388,1202,5590,-683,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-01-31 23:00:00,2024-02-29 23:00:00,2024,1,4815,4815,4815,100.0,29,29,0,2,100.0,2,4334,478,225,70,5,177,177,0,23,2024-01-31,23:00:00,2024-02-29,23:00:00,Wednesday,4334,1132,5466,-651,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-01-31 23:00:00,2024-02-29 23:00:00,2024,1,4817,4817,4817,100.0,29,29,0,3,99.9,Totalt i retning Hausmannsgate,4338,476,224,70,5,177,177,0,23,2024-01-31,23:00:00,2024-02-29,23:00:00,Wednesday,4338,1129,5467,-650,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-01-31 23:00:00,2024-02-29 23:00:00,2024,1,4905,4905,4905,100.0,29,29,0,15,99.7,Totalt i retning Waldemar Tranes Gt.,4384,506,226,78,7,195,194,1,23,2024-01-31,23:00:00,2024-02-29,23:00:00,Wednesday,4384,1207,5591,-686,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-01-31 23:00:00,2024-02-29 23:00:00,2024,1,9722,9722,9722,100.0,29,29,0,18,99.8,Totalt,8722,982,450,147,13,373,372,1,23,2024-01-31,23:00:00,2024-02-29,23:00:00,Wednesday,8722,2338,11060,-1338,0,True
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 23:00:00,2024-03-31 22:00:00,2024,2,4697,4697,4697,100.0,31,31,0,15,99.7,1,4226,455,195,68,5,186,185,1,23,2024-02-29,23:00:00,2024-03-31,22:00:00,Thursday,4226,1095,5321,-624,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 23:00:00,2024-03-31 22:00:00,2024,2,4660,4660,4660,100.0,31,31,0,2,100.0,2,4224,434,200,59,5,169,169,0,23,2024-02-29,23:00:00,2024-03-31,22:00:00,Thursday,4224,1036,5260,-600,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 23:00:00,2024-03-31 22:00:00,2024,2,4662,4662,4662,100.0,31,31,0,2,100.0,Totalt i retning Hausmannsgate,4229,431,198,58,5,169,169,0,23,2024-02-29,23:00:00,2024-03-31,22:00:00,Thursday,4229,1030,5259,-597,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 23:00:00,2024-03-31 22:00:00,2024,2,4695,4695,4695,100.0,31,31,0,16,99.7,Totalt i retning Waldemar Tranes Gt.,4221,458,198,69,6,186,185,1,23,2024-02-29,23:00:00,2024-03-31,22:00:00,Thursday,4221,1103,5324,-629,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 23:00:00,2024-03-31 22:00:00,2024,2,9357,9357,9357,100.0,31,31,0,17,99.8,Totalt,8450,889,395,127,11,356,355,1,23,2024-02-29,23:00:00,2024-03-31,22:00:00,Thursday,8450,2134,10584,-1227,0,True
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-03-31 22:00:00,2024-04-30 22:00:00,2024,3,5218,5218,5218,100.0,30,30,0,24,99.5,1,4664,530,231,93,8,198,197,1,22,2024-03-31,22:00:00,2024-04-30,22:00:00,Sunday,4664,1258,5922,-704,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-03-31 22:00:00,2024-04-30 22:00:00,2024,3,5260,5260,5260,100.0,30,30,0,4,99.9,2,4748,508,239,81,8,180,180,0,22,2024-03-31,22:00:00,2024-04-30,22:00:00,Sunday,4748,1196,5944,-684,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-03-31 22:00:00,2024-04-30 22:00:00,2024,3,5260,5260,5260,100.0,30,30,0,4,99.9,Totalt i retning Hausmannsgate,4751,505,237,79,8,180,180,0,22,2024-03-31,22:00:00,2024-04-30,22:00:00,Sunday,4751,1189,5940,-680,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-03-31 22:00:00,2024-04-30 22:00:00,2024,3,5218,5218,5218,100.0,30,30,0,24,99.5,Totalt i retning Waldemar Tranes Gt.,4660,533,233,94,8,198,197,1,22,2024-03-31,22:00:00,2024-04-30,22:00:00,Sunday,4660,1264,5924,-706,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-03-31 22:00:00,2024-04-30 22:00:00,2024,3,10477,10477,10477,100.0,30,30,0,28,99.7,Totalt,9412,1038,471,173,15,378,377,1,22,2024-03-31,22:00:00,2024-04-30,22:00:00,Sunday,9412,2453,11865,-1388,0,True
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-04-30 22:00:00,2024-05-31 22:00:00,2024,4,5264,5264,5264,100.0,31,31,0,23,99.6,1,4718,523,230,90,9,194,193,1,22,2024-04-30,22:00:00,2024-05-31,22:00:00,Tuesday,4718,1240,5958,-694,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-04-30 22:00:00,2024-05-31 22:00:00,2024,4,5318,5318,5318,100.0,31,31,0,7,99.9,2,4813,498,234,80,9,175,174,1,22,2024-04-30,22:00:00,2024-05-31,22:00:00,Tuesday,4813,1171,5984,-666,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-04-30 22:00:00,2024-05-31 22:00:00,2024,4,5320,5320,5320,100.0,31,31,0,8,99.8,Totalt i retning Hausmannsgate,4817,495,232,78,9,176,175,1,22,2024-04-30,22:00:00,2024-05-31,22:00:00,Tuesday,4817,1166,5983,-663,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-04-30 22:00:00,2024-05-31 22:00:00,2024,4,5263,5263,5263,100.0,31,31,0,24,99.5,Totalt i retning Waldemar Tranes Gt.,4714,526,231,91,9,194,193,1,22,2024-04-30,22:00:00,2024-05-31,22:00:00,Tuesday,4714,1245,5959,-696,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-04-30 22:00:00,2024-05-31 22:00:00,2024,4,10583,10583,10583,100.0,31,31,0,31,99.7,Totalt,9531,1021,464,169,19,369,367,2,22,2024-04-30,22:00:00,2024-05-31,22:00:00,Tuesday,9531,2411,11942,-1359,0,True
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-05-31 22:00:00,2024-06-30 22:00:00,2024,5,5049,5049,5049,100.0,30,30,0,22,99.6,1,4503,524,229,87,12,197,196,1,22,2024-05-31,22:00:00,2024-06-30,22:00:00,Friday,4503,1246,5749,-700,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-05-31 22:00:00,2024-06-30 22:00:00,2024,5,5340,5340,5340,100.0,30,30,0,12,99.8,2,4829,499,232,81,11,174,173,1,22,2024-05-31,22:00:00,2024-06-30,22:00:00,Friday,4829,1171,6000,-660,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-05-31 22:00:00,2024-06-30 22:00:00,2024,5,5363,5363,5363,100.0,30,30,0,12,99.8,Totalt i retning Hausmannsgate,4852,499,232,81,12,174,174,0,22,2024-05-31,22:00:00,2024-06-30,22:00:00,Friday,4852,1172,6024,-661,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-05-31 22:00:00,2024-06-30 22:00:00,2024,5,5027,5027,5027,100.0,30,30,0,22,99.6,Totalt i retning Waldemar Tranes Gt.,4481,524,229,87,12,196,195,1,22,2024-05-31,22:00:00,2024-06-30,22:00:00,Friday,4481,1244,5725,-698,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-05-31 22:00:00,2024-06-30 22:00:00,2024,5,10389,10389,10389,100.0,30,30,0,33,99.7,Totalt,9333,1023,461,168,23,370,369,1,22,2024-05-31,22:00:00,2024-06-30,22:00:00,Friday,9333,2415,11748,-1359,0,True
