Traffic_registration_point,Name,Road_reference,From,To,From_Date,From_Time,To_Date,To_Time,Year,Month,Day_of_Week,Vehicle_Type,Count
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-04-30 22:00:00,2021-05-31 22:00:00,2021-04-30,22:00:00,2021-05-31,22:00:00,2021,4,Friday,Heavy_Vehicles,1768
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-04-30 22:00:00,2021-05-31 22:00:00,2021-04-30,22:00:00,2021-05-31,22:00:00,2021,4,Friday,Heavy_Vehicles,1863
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-04-30 22:00:00,2021-05-31 22:00:00,2021-04-30,22:00:00,2021-05-31,22:00:00,2021,4,Friday,Heavy_Vehicles,3632
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-05-31 22:00:00,2021-06-30 22:00:00,2021-05-31,22:00:00,2021-06-30,22:00:00,2021,5,Monday,Heavy_Vehicles,1007
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-05-31 22:00:00,2021-06-30 22:00:00,2021-05-31,22:00:00,2021-06-30,22:00:00,2021,5,Monday,Heavy_Vehicles,1938
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-05-31 22:00:00,2021-06-30 22:00:00,2021-05-31,22:00:00,2021-06-30,22:00:00,2021,5,Monday,Heavy_Vehicles,1098
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-05-31 22:00:00,2021-06-30 22:00:00,2021-05-31,22:00:00,2021-06-30,22:00:00,2021,5,Monday,Heavy_Vehicles,1946
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-05-31 22:00:00,2021-06-30 22:00:00,2021-05-31,22:00:00,2021-06-30,22:00:00,2021,5,Monday,Heavy_Vehicles,2098
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-05-31 22:00:00,2021-06-30 22:00:00,2021-05-31,22:00:00,2021-06-30,22:00:00,2021,5,Monday,Heavy_Vehicles,4041
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-06-30 22:00:00,2021-07-31 22:00:00,2021-06-30,22:00:00,2021-07-31,22:00:00,2021,6,Wednesday,Heavy_Vehicles,954
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-06-30 22:00:00,2021-07-31 22:00:00,2021-06-30,22:00:00,2021-07-31,22:00:00,2021,6,Wednesday,Heavy_Vehicles,1711
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-06-30 22:00:00,2021-07-31 22:00:00,2021-06-30,22:00:00,2021-07-31,22:00:00,2021,6,Wednesday,Heavy_Vehicles,976
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-06-30 22:00:00,2021-07-31 22:00:00,2021-06-30,22:00:00,2021-07-31,22:00:00,2021,6,Wednesday,Heavy_Vehicles,1716
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-06-30 22:00:00,2021-07-31 22:00:00,2021-06-30,22:00:00,2021-07-31,22:00:00,2021,6,Wednesday,Heavy_Vehicles,1922
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-06-30 22:00:00,2021-07-31 22:00:00,2021-06-30,22:00:00,2021-07-31,22:00:00,2021,6,Wednesday,Heavy_Vehicles,3637
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-07-31 22:00:00,2021-08-31 22:00:00,2021-07-31,22:00:00,2021-08-31,22:00:00,2021,7,Saturday,Heavy_Vehicles,997
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-07-31 22:00:00,2021-08-31 22:00:00,2021-07-31,22:00:00,2021-08-31,22:00:00,2021,7,Saturday,Heavy_Vehicles,1844
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-07-31 22:00:00,2021-08-31 22:00:00,2021-07-31,22:00:00,2021-08-31,22:00:00,2021,7,Saturday,Heavy_Vehicles,1041
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-07-31 22:00:00,2021-08-31 22:00:00,2021-07-31,22:00:00,2021-08-31,22:00:00,2021,7,Saturday,Heavy_Vehicles,1850
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-07-31 22:00:00,2021-08-31 22:00:00,2021-07-31,22:00:00,2021-08-31,22:00:00,2021,7,Saturday,Heavy_Vehicles,2030
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-07-31 22:00:00,2021-08-31 22:00:00,2021-07-31,22:00:00,2021-08-31,22:00:00,2021,7,Saturday,Heavy_Vehicles,3883
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-08-31 22:00:00,2021-09-30 22:00:00,2021-08-31,22:00:00,2021-09-30,22:00:00,2021,8,Tuesday,Heavy_Vehicles,1010
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-08-31 22:00:00,2021-09-30 22:00:00,2021-08-31,22:00:00,2021-09-30,22:00:00,2021,8,Tuesday,Heavy_Vehicles,1913
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-08-31 22:00:00,2021-09-30 22:00:00,2021-08-31,22:00:00,2021-09-30,22:00:00,2021,8,Tuesday,Heavy_Vehicles,1109
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-08-31 22:00:00,2021-09-30 22:00:00,2021-08-31,22:00:00,2021-09-30,22:00:00,2021,8,Tuesday,Heavy_Vehicles,1917
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-08-31 22:00:00,2021-09-30 22:00:00,2021-08-31,22:00:00,2021-09-30,22:00:00,2021,8,Tuesday,Heavy_Vehicles,2113
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-08-31 22:00:00,2021-09-30 22:00:00,2021-08-31,22:00:00,2021-09-30,22:00:00,2021,8,Tuesday,Heavy_Vehicles,4031
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-09-30 22:00:00,2021-10-31 23:00:00,2021-09-30,22:00:00,2021-10-31,23:00:00,2021,9,Thursday,Heavy_Vehicles,1048
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-09-30 22:00:00,2021-10-31 23:00:00,2021-09-30,22:00:00,2021-10-31,23:00:00,2021,9,Thursday,Heavy_Vehicles,1874
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-09-30 22:00:00,2021-10-31 23:00:00,2021-09-30,22:00:00,2021-10-31,23:00:00,2021,9,Thursday,Heavy_Vehicles,1059
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-09-30 22:00:00,2021-10-31 23:00:00,2021-09-30,22:00:00,2021-10-31,23:00:00,2021,9,Thursday,Heavy_Vehicles,1879
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-09-30 22:00:00,2021-10-31 23:00:00,2021-09-30,22:00:00,2021-10-31,23:00:00,2021,9,Thursday,Heavy_Vehicles,2100
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-09-30 22:00:00,2021-10-31 23:00:00,2021-09-30,22:00:00,2021-10-31,23:00:00,2021,9,Thursday,Heavy_Vehicles,3980
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-10-31 23:00:00,2021-11-30 23:00:00,2021-10-31,23:00:00,2021-11-30,23:00:00,2021,10,Sunday,Heavy_Vehicles,1055
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-10-31 23:00:00,2021-11-30 23:00:00,2021-10-31,23:00:00,2021-11-30,23:00:00,2021,10,Sunday,Heavy_Vehicles,1921
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-10-31 23:00:00,2021-11-30 23:00:00,2021-10-31,23:00:00,2021-11-30,23:00:00,2021,10,Sunday,Heavy_Vehicles,1096
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-10-31 23:00:00,2021-11-30 23:00:00,2021-10-31,23:00:00,2021-11-30,23:00:00,2021,10,Sunday,Heavy_Vehicles,1930
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-10-31 23:00:00,2021-11-30 23:00:00,2021-10-31,23:00:00,2021-11-30,23:00:00,2021,10,Sunday,Heavy_Vehicles,2144
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-10-31 23:00:00,2021-11-30 23:00:00,2021-10-31,23:00:00,2021-11-30,23:00:00,2021,10,Sunday,Heavy_Vehicles,4072
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-11-30 23:00:00,2021-12-31 23:00:00,2021-11-30,23:00:00,2021-12-31,23:00:00,2021,11,Tuesday,Heavy_Vehicles,904
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-11-30 23:00:00,2021-12-31 23:00:00,2021-11-30,23:00:00,2021-12-31,23:00:00,2021,11,Tuesday,Heavy_Vehicles,1749
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-11-30 23:00:00,2021-12-31 23:00:00,2021-11-30,23:00:00,2021-12-31,23:00:00,2021,11,Tuesday,Heavy_Vehicles,1036
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-11-30 23:00:00,2021-12-31 23:00:00,2021-11-30,23:00:00,2021-12-31,23:00:00,2021,11,Tuesday,Heavy_Vehicles,1754
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-11-30 23:00:00,2021-12-31 23:00:00,2021-11-30,23:00:00,2021-12-31,23:00:00,2021,11,Tuesday,Heavy_Vehicles,1931
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-11-30 23:00:00,2021-12-31 23:00:00,2021-11-30,23:00:00,2021-12-31,23:00:00,2021,11,Tuesday,Heavy_Vehicles,3689
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-12-31 23:00:00,2022-01-31 23:00:00,2021-12-31,23:00:00,2022-01-31,23:00:00,2021,12,Friday,Heavy_Vehicles,909
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-12-31 23:00:00,2022-01-31 23:00:00,2021-12-31,23:00:00,2022-01-31,23:00:00,2021,12,Friday,Heavy_Vehicles,1700
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-12-31 23:00:00,2022-01-31 23:00:00,2021-12-31,23:00:00,2022-01-31,23:00:00,2021,12,Friday,Heavy_Vehicles,1009
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-12-31 23:00:00,2022-01-31 23:00:00,2021-12-31,23:00:00,2022-01-31,23:00:00,2021,12,Friday,Heavy_Vehicles,1713
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-12-31 23:00:00,2022-01-31 23:00:00,2021-12-31,23:00:00,2022-01-31,23:00:00,2021,12,Friday,Heavy_Vehicles,1906
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-12-31 23:00:00,2022-01-31 23:00:00,2021-12-31,23:00:00,2022-01-31,23:00:00,2021,12,Friday,Heavy_Vehicles,3620
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-01-31 23:00:00,2022-02-28 23:00:00,2022-01-31,23:00:00,2022-02-28,23:00:00,2022,1,Monday,Heavy_Vehicles,993
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-01-31 23:00:00,2022-02-28 23:00:00,2022-01-31,23:00:00,2022-02-28,23:00:00,2022,1,Monday,Heavy_Vehicles,1852
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-01-31 23:00:00,2022-02-28 23:00:00,2022-01-31,23:00:00,2022-02-28,23:00:00,2022,1,Monday,Heavy_Vehicles,1073
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-01-31 23:00:00,2022-02-28 23:00:00,2022-01-31,23:00:00,2022-02-28,23:00:00,2022,1,Monday,Heavy_Vehicles,1857
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-01-31 23:00:00,2022-02-28 23:00:00,2022-01-31,23:00:00,2022-02-28,23:00:00,2022,1,Monday,Heavy_Vehicles,2057
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-01-31 23:00:00,2022-02-28 23:00:00,2022-01-31,23:00:00,2022-02-28,23:00:00,2022,1,Monday,Heavy_Vehicles,3916
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-02-28 23:00:00,2022-03-31 22:00:00,2022-02-28,23:00:00,2022-03-31,22:00:00,2022,2,Monday,Heavy_Vehicles,1011
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-02-28 23:00:00,2022-03-31 22:00:00,2022-02-28,23:00:00,2022-03-31,22:00:00,2022,2,Monday,Heavy_Vehicles,1900
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-02-28 23:00:00,2022-03-31 22:00:00,2022-02-28,23:00:00,2022-03-31,22:00:00,2022,2,Monday,Heavy_Vehicles,1103
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-02-28 23:00:00,2022-03-31 22:00:00,2022-02-28,23:00:00,2022-03-31,22:00:00,2022,2,Monday,Heavy_Vehicles,1907
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-02-28 23:00:00,2022-03-31 22:00:00,2022-02-28,23:00:00,2022-03-31,22:00:00,2022,2,Monday,Heavy_Vehicles,2111
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-02-28 23:00:00,2022-03-31 22:00:00,2022-02-28,23:00:00,2022-03-31,22:00:00,2022,2,Monday,Heavy_Vehicles,4017
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-03-31 22:00:00,2022-04-30 22:00:00,2022-03-31,22:00:00,2022-04-30,22:00:00,2022,3,Thursday,Heavy_Vehicles,921
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-03-31 22:00:00,2022-04-30 22:00:00,2022-03-31,22:00:00,2022-04-30,22:00:00,2022,3,Thursday,Heavy_Vehicles,1731
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-03-31 22:00:00,2022-04-30 22:00:00,2022-03-31,22:00:00,2022-04-30,22:00:00,2022,3,Thursday,Heavy_Vehicles,1008
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-03-31 22:00:00,2022-04-30 22:00:00,2022-03-31,22:00:00,2022-04-30,22:00:00,2022,3,Thursday,Heavy_Vehicles,1739
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-03-31 22:00:00,2022-04-30 22:00:00,2022-03-31,22:00:00,2022-04-30,22:00:00,2022,3,Thursday,Heavy_Vehicles,1924
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-03-31 22:00:00,2022-04-30 22:00:00,2022-03-31,22:00:00,2022-04-30,22:00:00,2022,3,Thursday,Heavy_Vehicles,3661
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-04-30 22:00:00,2022-05-31 22:00:00,2022-04-30,22:00:00,2022-05-31,22:00:00,2022,4,Saturday,Heavy_Vehicles,1029
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-04-30 22:00:00,2022-05-31 22:00:00,2022-04-30,22:00:00,2022-05-31,22:00:00,2022,4,Saturday,Heavy_Vehicles,1848
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-04-30 22:00:00,2022-05-31 22:00:00,2022-04-30,22:00:00,2022-05-31,22:00:00,2022,4,Saturday,Heavy_Vehicles,1081
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-04-30 22:00:00,2022-05-31 22:00:00,2022-04-30,22:00:00,2022-05-31,22:00:00,2022,4,Saturday,Heavy_Vehicles,1855
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-04-30 22:00:00,2022-05-31 22:00:00,2022-04-30,22:00:00,2022-05-31,22:00:00,2022,4,Saturday,Heavy_Vehicles,2106
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-04-30 22:00:00,2022-05-31 22:00:00,2022-04-30,22:00:00,2022-05-31,22:00:00,2022,4,Saturday,Heavy_Vehicles,3962
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-05-31 22:00:00,2022-06-30 22:00:00,2022-05-31,22:00:00,2022-06-30,22:00:00,2022,5,Tuesday,Heavy_Vehicles,1080
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-05-31 22:00:00,2022-06-30 22:00:00,2022-05-31,22:00:00,2022-06-30,22:00:00,2022,5,Tuesday,Heavy_Vehicles,1985
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-05-31 22:00:00,2022-06-30 22:00:00,2022-05-31,22:00:00,2022-06-30,22:00:00,2022,5,Tuesday,Heavy_Vehicles,1106
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-05-31 22:00:00,2022-06-30 22:00:00,2022-05-31,22:00:00,2022-06-30,22:00:00,2022,5,Tuesday,Heavy_Vehicles,1994
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-05-31 22:00:00,2022-06-30 22:00:00,2022-05-31,22:00:00,2022-06-30,22:00:00,2022,5,Tuesday,Heavy_Vehicles,2178
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-05-31 22:00:00,2022-06-30 22:00:00,2022-05-31,22:00:00,2022-06-30,22:00:00,2022,5,Tuesday,Heavy_Vehicles,4173
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-06-30 22:00:00,2022-07-31 22:00:00,2022-06-30,22:00:00,2022-07-31,22:00:00,2022,6,Thursday,Heavy_Vehicles,1021
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-06-30 22:00:00,2022-07-31 22:00:00,2022-06-30,22:00:00,2022-07-31,22:00:00,2022,6,Thursday,Heavy_Vehicles,1714
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-06-30 22:00:00,2022-07-31 22:00:00,2022-06-30,22:00:00,2022-07-31,22:00:00,2022,6,Thursday,Heavy_Vehicles,949
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-06-30 22:00:00,2022-07-31 22:00:00,2022-06-30,22:00:00,2022-07-31,22:00:00,2022,6,Thursday,Heavy_Vehicles,1723
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-06-30 22:00:00,2022-07-31 22:00:00,2022-06-30,22:00:00,2022-07-31,22:00:00,2022,6,Thursday,Heavy_Vehicles,1961
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-06-30 22:00:00,2022-07-31 22:00:00,2022-06-30,22:00:00,2022-07-31,22:00:00,2022,6,Thursday,Heavy_Vehicles,3684
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-07-31 22:00:00,2022-08-31 22:00:00,2022-07-31,22:00:00,2022-08-31,22:00:00,2022,7,Sunday,Heavy_Vehicles,1095
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-07-31 22:00:00,2022-08-31 22:00:00,2022-07-31,22:00:00,2022-08-31,22:00:00,2022,7,Sunday,Heavy_Vehicles,1970
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-07-31 22:00:00,2022-08-31 22:00:00,2022-07-31,22:00:00,2022-08-31,22:00:00,2022,7,Sunday,Heavy_Vehicles,1096
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-07-31 22:00:00,2022-08-31 22:00:00,2022-07-31,22:00:00,2022-08-31,22:00:00,2022,7,Sunday,Heavy_Vehicles,1978
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-07-31 22:00:00,2022-08-31 22:00:00,2022-07-31,22:00:00,2022-08-31,22:00:00,2022,7,Sunday,Heavy_Vehicles,2186
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-07-31 22:00:00,2022-08-31 22:00:00,2022-07-31,22:00:00,2022-08-31,22:00:00,2022,7,Sunday,Heavy_Vehicles,4163
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-08-31 22:00:00,2022-09-30 22:00:00,2022-08-31,22:00:00,2022-09-30,22:00:00,2022,8,Wednesday,Heavy_Vehicles,1095
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-08-31 22:00:00,2022-09-30 22:00:00,2022-08-31,22:00:00,2022-09-30,22:00:00,2022,8,Wednesday,Heavy_Vehicles,1926
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-08-31 22:00:00,2022-09-30 22:00:00,2022-08-31,22:00:00,2022-09-30,22:00:00,2022,8,Wednesday,Heavy_Vehicles,1074
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-08-31 22:00:00,2022-09-30 22:00:00,2022-08-31,22:00:00,2022-09-30,22:00:00,2022,8,Wednesday,Heavy_Vehicles,1932
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-08-31 22:00:00,2022-09-30 22:00:00,2022-08-31,22:00:00,2022-09-30,22:00:00,2022,8,Wednesday,Heavy_Vehicles,2161
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-08-31 22:00:00,2022-09-30 22:00:00,2022-08-31,22:00:00,2022-09-30,22:00:00,2022,8,Wednesday,Heavy_Vehicles,4097
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-09-30 22:00:00,2022-10-31 23:00:00,2022-09-30,22:00:00,2022-10-31,23:00:00,2022,9,Friday,Heavy_Vehicles,1080
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-09-30 22:00:00,2022-10-31 23:00:00,2022-09-30,22:00:00,2022-10-31,23:00:00,2022,9,Friday,Heavy_Vehicles,1885
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-09-30 22:00:00,2022-10-31 23:00:00,2022-09-30,22:00:00,2022-10-31,23:00:00,2022,9,Friday,Heavy_Vehicles,1065
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-09-30 22:00:00,2022-10-31 23:00:00,2022-09-30,22:00:00,2022-10-31,23:00:00,2022,9,Friday,Heavy_Vehicles,1894
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-09-30 22:00:00,2022-10-31 23:00:00,2022-09-30,22:00:00,2022-10-31,23:00:00,2022,9,Friday,Heavy_Vehicles,2136
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-09-30 22:00:00,2022-10-31 23:00:00,2022-09-30,22:00:00,2022-10-31,23:00:00,2022,9,Friday,Heavy_Vehicles,4029
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-10-31 23:00:00,2022-11-30 23:00:00,2022-10-31,23:00:00,2022-11-30,23:00:00,2022,10,Monday,Heavy_Vehicles,1078
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-10-31 23:00:00,2022-11-30 23:00:00,2022-10-31,23:00:00,2022-11-30,23:00:00,2022,10,Monday,Heavy_Vehicles,1940
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-10-31 23:00:00,2022-11-30 23:00:00,2022-10-31,23:00:00,2022-11-30,23:00:00,2022,10,Monday,Heavy_Vehicles,1113
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-10-31 23:00:00,2022-11-30 23:00:00,2022-10-31,23:00:00,2022-11-30,23:00:00,2022,10,Monday,Heavy_Vehicles,1947
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-10-31 23:00:00,2022-11-30 23:00:00,2022-10-31,23:00:00,2022-11-30,23:00:00,2022,10,Monday,Heavy_Vehicles,2186
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-10-31 23:00:00,2022-11-30 23:00:00,2022-10-31,23:00:00,2022-11-30,23:00:00,2022,10,Monday,Heavy_Vehicles,4130
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-11-30 23:00:00,2022-12-31 23:00:00,2022-11-30,23:00:00,2022-12-31,23:00:00,2022,11,Wednesday,Heavy_Vehicles,922
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-11-30 23:00:00,2022-12-31 23:00:00,2022-11-30,23:00:00,2022-12-31,23:00:00,2022,11,Wednesday,Heavy_Vehicles,1757
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-11-30 23:00:00,2022-12-31 23:00:00,2022-11-30,23:00:00,2022-12-31,23:00:00,2022,11,Wednesday,Heavy_Vehicles,1060
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-11-30 23:00:00,2022-12-31 23:00:00,2022-11-30,23:00:00,2022-12-31,23:00:00,2022,11,Wednesday,Heavy_Vehicles,1764
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-11-30 23:00:00,2022-12-31 23:00:00,2022-11-30,23:00:00,2022-12-31,23:00:00,2022,11,Wednesday,Heavy_Vehicles,1976
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-11-30 23:00:00,2022-12-31 23:00:00,2022-11-30,23:00:00,2022-12-31,23:00:00,2022,11,Wednesday,Heavy_Vehicles,3738
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-12-31 23:00:00,2023-01-31 23:00:00,2022-12-31,23:00:00,2023-01-31,23:00:00,2022,12,Saturday,Heavy_Vehicles,998
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-12-31 23:00:00,2023-01-31 23:00:00,2022-12-31,23:00:00,2023-01-31,23:00:00,2022,12,Saturday,Heavy_Vehicles,1774
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-12-31 23:00:00,2023-01-31 23:00:00,2022-12-31,23:00:00,2023-01-31,23:00:00,2022,12,Saturday,Heavy_Vehicles,1039
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-12-31 23:00:00,2023-01-31 23:00:00,2022-12-31,23:00:00,2023-01-31,23:00:00,2022,12,Saturday,Heavy_Vehicles,1787
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-12-31 23:00:00,2023-01-31 23:00:00,2022-12-31,23:00:00,2023-01-31,23:00:00,2022,12,Saturday,Heavy_Vehicles,2026
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-12-31 23:00:00,2023-01-31 23:00:00,2022-12-31,23:00:00,2023-01-31,23:00:00,2022,12,Saturday,Heavy_Vehicles,3813
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-01-31 23:00:00,2023-02-28 23:00:00,2023-01-31,23:00:00,2023-02-28,23:00:00,2023,1,Tuesday,Heavy_Vehicles,1060
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-01-31 23:00:00,2023-02-28 23:00:00,2023-01-31,23:00:00,2023-02-28,23:00:00,2023,1,Tuesday,Heavy_Vehicles,1806
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-01-31 23:00:00,2023-02-28 23:00:00,2023-01-31,23:00:00,2023-02-28,23:00:00,2023,1,Tuesday,Heavy_Vehicles,1065
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-01-31 23:00:00,2023-02-28 23:00:00,2023-01-31,23:00:00,2023-02-28,23:00:00,2023,1,Tuesday,Heavy_Vehicles,1819
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-01-31 23:00:00,2023-02-28 23:00:00,2023-01-31,23:00:00,2023-02-28,23:00:00,2023,1,Tuesday,Heavy_Vehicles,2111
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-01-31 23:00:00,2023-02-28 23:00:00,2023-01-31,23:00:00,2023-02-28,23:00:00,2023,1,Tuesday,Heavy_Vehicles,3930
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-02-28 23:00:00,2023-03-31 22:00:00,2023-02-28,23:00:00,2023-03-31,22:00:00,2023,2,Tuesday,Heavy_Vehicles,1086
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-02-28 23:00:00,2023-03-31 22:00:00,2023-02-28,23:00:00,2023-03-31,22:00:00,2023,2,Tuesday,Heavy_Vehicles,1838
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-02-28 23:00:00,2023-03-31 22:00:00,2023-02-28,23:00:00,2023-03-31,22:00:00,2023,2,Tuesday,Heavy_Vehicles,1083
