Traffic_registration_point,Name,Road_reference,From,To,Year,Month,Traffic_volume,Confidence_interval_start,Confidence_interval_end,Coverage (%),Total_days,Included_days,Invalid_days,Invalid_length,Length_quality_grade (%),Lane,under_5_6m,over_5_6m,5_6m_to_7_6m,7_6m_to_12_5m,12_5m_to_16_0m,over_16_0m,16_0m_to_24_0m,over_24_0m,Hour,From_Date,From_Time,To_Date,To_Time,Day_of_Week,Light_Vehicles,Heavy_Vehicles,Traffic_Volume_Check,Traffic_Volume_Difference,Days_Check,Traffic_Volume_Outlier
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-06-30 22:00:00,2023-07-31 22:00:00,2023,6,4478,4478,4478,100.0,31,31,0,13,99.7,Totalt i retning Solli Plass,3871,594,132,65,12,386,385,1,22,2023-06-30,22:00:00,2023-07-31,22:00:00,Friday,3871,1575,5446,-968,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-06-30 22:00:00,2023-07-31 22:00:00,2023,6,6183,6183,6183,100.0,31,31,0,260,95.8,Totalt i retning Skøyen,5132,791,230,105,53,402,397,5,22,2023-06-30,22:00:00,2023-07-31,22:00:00,Friday,5132,1983,7115,-932,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-06-30 22:00:00,2023-07-31 22:00:00,2023,6,10661,10661,10661,100.0,31,31,0,273,97.4,Totalt,9003,1385,362,170,65,788,782,6,22,2023-06-30,22:00:00,2023-07-31,22:00:00,Friday,9003,3558,12561,-1900,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-07-31 22:00:00,2023-08-31 22:00:00,2023,7,5811,5811,5811,100.0,31,31,0,467,92.0,1,4844,499,227,113,54,105,100,5,22,2023-07-31,22:00:00,2023-08-31,22:00:00,Monday,4844,1103,5947,-136,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-07-31 22:00:00,2023-08-31 22:00:00,2023,7,5106,5106,5106,100.0,31,31,0,23,99.5,2,4436,646,158,69,14,405,404,1,22,2023-07-31,22:00:00,2023-08-31,22:00:00,Monday,4436,1697,6133,-1027,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-07-31 22:00:00,2023-08-31 22:00:00,2023,7,1818,1818,1818,100.0,31,31,0,35,98.1,3,1385,398,51,22,13,311,309,2,22,2023-07-31,22:00:00,2023-08-31,22:00:00,Monday,1385,1106,2491,-673,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-07-31 22:00:00,2023-08-31 22:00:00,2023,7,5120,5120,5120,100.0,31,31,0,26,99.5,Totalt i retning Solli Plass,4440,655,163,73,14,405,404,1,22,2023-07-31,22:00:00,2023-08-31,22:00:00,Monday,4440,1715,6155,-1035,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-07-31 22:00:00,2023-08-31 22:00:00,2023,7,7616,7616,7616,100.0,31,31,0,501,93.4,Totalt i retning Skøyen,6226,889,273,132,67,416,409,7,22,2023-07-31,22:00:00,2023-08-31,22:00:00,Monday,6226,2193,8419,-803,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-07-31 22:00:00,2023-08-31 22:00:00,2023,7,12736,12736,12736,100.0,31,31,0,526,95.9,Totalt,10666,1544,436,205,81,822,814,8,22,2023-07-31,22:00:00,2023-08-31,22:00:00,Monday,10666,3910,14576,-1840,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-08-31 22:00:00,2023-09-30 22:00:00,2023,8,5839,5839,5839,100.0,30,30,0,387,93.4,1,4953,499,229,109,51,110,105,5,22,2023-08-31,22:00:00,2023-09-30,22:00:00,Thursday,4953,1108,6061,-222,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-08-31 22:00:00,2023-09-30 22:00:00,2023,8,5606,5606,5606,100.0,30,30,0,37,99.3,2,4884,685,184,82,15,403,402,1,22,2023-08-31,22:00:00,2023-09-30,22:00:00,Thursday,4884,1772,6656,-1050,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-08-31 22:00:00,2023-09-30 22:00:00,2023,8,1394,1394,1394,100.0,30,30,0,17,98.8,3,1017,360,38,15,6,301,300,1,22,2023-08-31,22:00:00,2023-09-30,22:00:00,Thursday,1017,1021,2038,-644,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-08-31 22:00:00,2023-09-30 22:00:00,2023,8,5619,5619,5619,100.0,30,30,0,38,99.3,Totalt i retning Solli Plass,4888,693,189,85,16,403,402,1,22,2023-08-31,22:00:00,2023-09-30,22:00:00,Thursday,4888,1789,6677,-1058,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-08-31 22:00:00,2023-09-30 22:00:00,2023,8,7219,7219,7219,100.0,30,30,0,401,94.4,Totalt i retning Skøyen,5966,851,262,120,57,412,405,7,22,2023-08-31,22:00:00,2023-09-30,22:00:00,Thursday,5966,2114,8080,-861,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-08-31 22:00:00,2023-09-30 22:00:00,2023,8,12838,12838,12838,100.0,30,30,0,440,96.6,Totalt,10855,1544,451,205,73,815,807,8,22,2023-08-31,22:00:00,2023-09-30,22:00:00,Thursday,10855,3903,14758,-1920,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-09-30 22:00:00,2023-10-31 23:00:00,2023,9,5795,5795,5795,100.0,31,31,0,338,94.2,1,4983,474,227,104,34,109,104,5,22,2023-09-30,22:00:00,2023-10-31,23:00:00,Saturday,4983,1057,6040,-245,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-09-30 22:00:00,2023-10-31 23:00:00,2023,9,5623,5623,5623,100.0,31,31,0,50,99.1,2,4899,675,180,81,12,401,400,1,22,2023-09-30,22:00:00,2023-10-31,23:00:00,Saturday,4899,1750,6649,-1026,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-09-30 22:00:00,2023-10-31 23:00:00,2023,9,1297,1297,1297,100.0,31,31,0,14,98.9,3,932,351,36,13,4,298,297,1,22,2023-09-30,22:00:00,2023-10-31,23:00:00,Saturday,932,1000,1932,-635,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-09-30 22:00:00,2023-10-31 23:00:00,2023,9,5634,5634,5634,100.0,31,31,0,51,99.1,Totalt i retning Solli Plass,4903,681,184,83,12,402,401,1,22,2023-09-30,22:00:00,2023-10-31,23:00:00,Saturday,4903,1764,6667,-1033,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-09-30 22:00:00,2023-10-31 23:00:00,2023,9,7081,7081,7081,100.0,31,31,0,351,95.0,Totalt i retning Skøyen,5911,820,260,116,38,406,400,6,22,2023-09-30,22:00:00,2023-10-31,23:00:00,Saturday,5911,2046,7957,-876,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-09-30 22:00:00,2023-10-31 23:00:00,2023,9,12715,12715,12715,100.0,31,31,0,401,96.8,Totalt,10814,1500,444,198,50,808,801,7,22,2023-09-30,22:00:00,2023-10-31,23:00:00,Saturday,10814,3808,14622,-1907,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-10-31 23:00:00,2023-11-30 23:00:00,2023,10,6081,6081,6081,100.0,30,30,0,339,94.4,1,5241,501,251,108,33,108,103,5,23,2023-10-31,23:00:00,2023-11-30,23:00:00,Tuesday,5241,1109,6350,-269,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-10-31 23:00:00,2023-11-30 23:00:00,2023,10,5936,5936,5936,100.0,30,30,0,69,98.8,2,5171,696,193,78,10,415,413,2,23,2023-10-31,23:00:00,2023-11-30,23:00:00,Tuesday,5171,1807,6978,-1042,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-10-31 23:00:00,2023-11-30 23:00:00,2023,10,1269,1269,1269,100.0,30,30,0,13,99.0,3,893,363,38,13,3,309,308,1,23,2023-10-31,23:00:00,2023-11-30,23:00:00,Tuesday,893,1035,1928,-659,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-10-31 23:00:00,2023-11-30 23:00:00,2023,10,5945,5945,5945,100.0,30,30,0,69,98.8,Totalt i retning Solli Plass,5175,701,197,80,10,415,413,2,23,2023-10-31,23:00:00,2023-11-30,23:00:00,Tuesday,5175,1818,6993,-1048,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-10-31 23:00:00,2023-11-30 23:00:00,2023,10,7340,7340,7340,100.0,30,30,0,350,95.2,Totalt i retning Skøyen,6131,858,286,120,36,417,411,6,23,2023-10-31,23:00:00,2023-11-30,23:00:00,Tuesday,6131,2134,8265,-925,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-10-31 23:00:00,2023-11-30 23:00:00,2023,10,13285,13285,13285,100.0,30,30,0,420,96.8,Totalt,11306,1559,483,200,46,832,824,8,23,2023-10-31,23:00:00,2023-11-30,23:00:00,Tuesday,11306,3952,15258,-1973,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-11-30 23:00:00,2023-12-31 23:00:00,2023,11,5701,5701,5701,100.0,31,31,0,315,94.5,1,4967,419,202,83,28,108,104,4,23,2023-11-30,23:00:00,2023-12-31,23:00:00,Thursday,4967,948,5915,-214,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-11-30 23:00:00,2023-12-31 23:00:00,2023,11,5610,5610,5610,100.0,31,31,0,70,98.8,2,4920,620,153,63,9,395,393,2,23,2023-11-30,23:00:00,2023-12-31,23:00:00,Thursday,4920,1635,6555,-945,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-11-30 23:00:00,2023-12-31 23:00:00,2023,11,1231,1231,1231,100.0,31,31,0,15,98.8,3,882,335,29,11,4,291,290,1,23,2023-11-30,23:00:00,2023-12-31,23:00:00,Thursday,882,961,1843,-612,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-11-30 23:00:00,2023-12-31 23:00:00,2023,11,5624,5624,5624,100.0,31,31,0,71,98.7,Totalt i retning Solli Plass,4926,626,158,65,9,395,393,2,23,2023-11-30,23:00:00,2023-12-31,23:00:00,Thursday,4926,1648,6574,-950,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-11-30 23:00:00,2023-12-31 23:00:00,2023,11,6918,6918,6918,100.0,31,31,0,328,95.3,Totalt i retning Skøyen,5842,748,226,93,31,399,394,5,23,2023-11-30,23:00:00,2023-12-31,23:00:00,Thursday,5842,1896,7738,-820,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-11-30 23:00:00,2023-12-31 23:00:00,2023,11,12542,12542,12542,100.0,31,31,0,399,96.8,Totalt,10768,1374,383,157,40,794,787,7,23,2023-11-30,23:00:00,2023-12-31,23:00:00,Thursday,10768,3542,14310,-1768,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-12-31 23:00:00,2024-01-31 23:00:00,2023,12,5528,5528,5528,100.0,31,31,0,292,94.7,1,4764,472,231,97,25,118,115,3,23,2023-12-31,23:00:00,2024-01-31,23:00:00,Sunday,4764,1061,5825,-297,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-12-31 23:00:00,2024-01-31 23:00:00,2023,12,5215,5215,5215,100.0,31,31,0,58,98.9,2,4562,595,149,72,8,367,366,1,23,2023-12-31,23:00:00,2024-01-31,23:00:00,Sunday,4562,1558,6120,-905,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-12-31 23:00:00,2024-01-31 23:00:00,2023,12,1140,1140,1140,100.0,31,31,0,14,98.8,3,816,310,26,12,3,270,268,2,23,2023-12-31,23:00:00,2024-01-31,23:00:00,Sunday,816,891,1707,-567,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-12-31 23:00:00,2024-01-31 23:00:00,2023,12,5237,5237,5237,100.0,31,31,0,59,98.9,Totalt i retning Solli Plass,4570,608,158,74,8,367,366,1,23,2023-12-31,23:00:00,2024-01-31,23:00:00,Sunday,4570,1582,6152,-915,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-12-31 23:00:00,2024-01-31 23:00:00,2023,12,6646,6646,6646,100.0,31,31,0,305,95.4,Totalt i retning Skøyen,5571,769,248,107,28,387,382,5,23,2023-12-31,23:00:00,2024-01-31,23:00:00,Sunday,5571,1926,7497,-851,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-12-31 23:00:00,2024-01-31 23:00:00,2023,12,11883,11883,11883,100.0,31,31,0,365,96.9,Totalt,10141,1377,406,181,36,754,748,6,23,2023-12-31,23:00:00,2024-01-31,23:00:00,Sunday,10141,3508,13649,-1766,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-01-31 23:00:00,2024-02-29 23:00:00,2024,1,5940,5811,6069,79.3,29,23,6,311,94.8,1,5110,519,251,97,33,139,135,4,23,2024-01-31,23:00:00,2024-02-29,23:00:00,Wednesday,5110,1178,6288,-348,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-01-31 23:00:00,2024-02-29 23:00:00,2024,1,5503,5397,5609,79.3,29,23,6,55,99.0,2,4816,632,153,69,9,400,399,1,23,2024-01-31,23:00:00,2024-02-29,23:00:00,Wednesday,4816,1663,6479,-976,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-01-31 23:00:00,2024-02-29 23:00:00,2024,1,1145,1102,1188,79.3,29,23,6,13,98.9,3,794,338,28,11,4,294,292,2,23,2024-01-31,23:00:00,2024-02-29,23:00:00,Wednesday,794,969,1763,-618,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-01-31 23:00:00,2024-02-29 23:00:00,2024,1,5530,5424,5636,79.3,29,23,6,57,99.0,Totalt i retning Solli Plass,4825,648,165,72,10,402,400,2,23,2024-01-31,23:00:00,2024-02-29,23:00:00,Wednesday,4825,1699,6524,-994,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-01-31 23:00:00,2024-02-29 23:00:00,2024,1,7058,6888,7228,79.3,29,23,6,322,95.4,Totalt i retning Skøyen,5894,842,268,105,36,432,426,6,23,2024-01-31,23:00:00,2024-02-29,23:00:00,Wednesday,5894,2115,8009,-951,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-01-31 23:00:00,2024-02-29 23:00:00,2024,1,12588,12313,12863,79.3,29,23,6,379,97.0,Totalt,10719,1490,433,177,46,834,826,8,23,2024-01-31,23:00:00,2024-02-29,23:00:00,Wednesday,10719,3814,14533,-1945,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-02-29 23:00:00,2024-03-31 22:00:00,2024,2,5604,5604,5604,100.0,31,31,0,289,94.8,1,4843,472,218,88,35,131,126,5,23,2024-02-29,23:00:00,2024-03-31,22:00:00,Thursday,4843,1075,5918,-314,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-02-29 23:00:00,2024-03-31 22:00:00,2024,2,5240,5240,5240,100.0,31,31,0,47,99.1,2,4590,603,144,60,8,390,389,1,23,2024-02-29,23:00:00,2024-03-31,22:00:00,Thursday,4590,1595,6185,-945,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-02-29 23:00:00,2024-03-31 22:00:00,2024,2,1080,1080,1080,100.0,31,31,0,10,99.1,3,743,327,27,9,3,288,287,1,23,2024-02-29,23:00:00,2024-03-31,22:00:00,Thursday,743,942,1685,-605,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-02-29 23:00:00,2024-03-31 22:00:00,2024,2,5259,5259,5259,100.0,31,31,0,48,99.1,Totalt i retning Solli Plass,4595,617,154,63,8,391,390,1,23,2024-02-29,23:00:00,2024-03-31,22:00:00,Thursday,4595,1624,6219,-960,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-02-29 23:00:00,2024-03-31 22:00:00,2024,2,6665,6665,6665,100.0,31,31,0,298,95.5,Totalt i retning Skøyen,5581,786,235,94,38,418,413,5,23,2024-02-29,23:00:00,2024-03-31,22:00:00,Thursday,5581,1989,7570,-905,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-02-29 23:00:00,2024-03-31 22:00:00,2024,2,11924,11924,11924,100.0,31,31,0,346,97.1,Totalt,10176,1402,389,158,46,810,803,7,23,2024-02-29,23:00:00,2024-03-31,22:00:00,Thursday,10176,3615,13791,-1867,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-03-31 22:00:00,2024-04-30 22:00:00,2024,3,4906,4644,5168,93.3,30,28,2,311,93.7,1,4196,398,186,83,33,96,92,4,22,2024-03-31,22:00:00,2024-04-30,22:00:00,Sunday,4196,892,5088,-182,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-03-31 22:00:00,2024-04-30 22:00:00,2024,3,4649,4402,4896,93.3,30,28,2,54,98.8,2,4073,522,129,60,10,322,320,2,22,2024-03-31,22:00:00,2024-04-30,22:00:00,Sunday,4073,1365,5438,-789,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-03-31 22:00:00,2024-04-30 22:00:00,2024,3,1696,1571,1821,93.3,30,28,2,61,96.4,3,1260,376,45,22,7,302,300,2,22,2024-03-31,22:00:00,2024-04-30,22:00:00,Sunday,1260,1054,2314,-618,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-03-31 22:00:00,2024-04-30 22:00:00,2024,3,4663,4415,4911,93.3,30,28,2,55,98.8,Totalt i retning Solli Plass,4078,530,134,62,10,323,321,2,22,2024-03-31,22:00:00,2024-04-30,22:00:00,Sunday,4078,1382,5460,-797,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-03-31 22:00:00,2024-04-30 22:00:00,2024,3,6587,6372,6802,93.3,30,28,2,370,94.4,Totalt i retning Skøyen,5451,766,226,103,40,398,392,6,22,2024-03-31,22:00:00,2024-04-30,22:00:00,Sunday,5451,1931,7382,-795,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-03-31 22:00:00,2024-04-30 22:00:00,2024,3,11251,10803,11699,93.3,30,28,2,427,96.2,Totalt,9529,1296,360,165,50,721,713,8,22,2024-03-31,22:00:00,2024-04-30,22:00:00,Sunday,9529,3313,12842,-1591,0,True
